
bb9a8bf1-7cc5-4841-87f0-c0f4f9ce2c54,1561657678929,1561660916929,1561657826929,1561660903929,5,3,6,3,3,0,3,0,10,3.1
7c19842d-83d0-4fae-9b7b-8fc95a57eda1,1561398478929,1561401512929,1561399029929,1561401468929,5,5,9,5,5,0,4,0,10,3.3
18a77ace-8881-46e0-ac11-044716358859,1562003278929,1562009413929,1562003488929,1562009180929,4,5,9,7,9,0,0,0,7,3.6
f039f0fa-f194-4af2-b146-f28810112624,1562867278929,1562870468929,1562867762929,1562870324929,1,4,8,6,8,0,0,0,6,4.4
6de15bfa-24ed-49d0-b65f-0a08b39d7c0c,1562608078930,1562609864930,1562608375930,1562609388930,2,2,7,4,3,0,4,0,5,2.5
11aa4358-b433-43c6-ac8c-b05d080af250,1562953678930,1562960807930,1562954249930,1562960590930,5,1,9,6,7,0,2,0,1,2.9
8e769097-b98d-4f72-9f6c-ae178ac79d6b,1561484878930,1561491809930,1561485444930,1561491472930,2,4,8,5,6,0,1,1,8,3.9
62128c3d-3c03-427d-9fc1-194c15776bcb,1561657678930,1561662561930,1561657736930,1561661999930,1,1,8,5,6,0,0,2,2,3.5
f5ea6908-03ad-43fb-98de-ab99a7aa5f48,1561830478930,1561833300930,1561830842930,1561833299930,2,1,3,1,3,0,0,0,10,3.1
52028b74-8c00-4170-a9f7-8b8635cef8fc,1562176078930,1562182872930,1562176144930,1562182294930,4,3,9,7,7,0,2,0,4,2.4
cf06a848-a885-4e82-980b-469006ef4c04,1561398478930,1561408150930,1561398834930,1561407986930,4,4,7,4,4,0,3,0,10,2.9
f2cf5a0e-27b2-46e9-9196-277103c192a1,1562867278930,1562877134930,1562867589930,1562876688930,2,1,4,2,4,0,0,0,5,3
1cf60c6a-3983-4c9a-a877-43ce8e182742,1562780878930,1562787770930,1562781177930,1562787487930,3,1,3,1,1,0,2,0,10,2.7
abb8128a-9cc2-476b-be49-e81aaf4d9a4f,1561052878931,1561063021931,1561053029931,1561062611931,5,1,5,3,4,0,1,0,3,3
ee285be5-83e9-4e92-bd08-072e3747f589,1562694478931,1562696530931,1562694684931,1562696116931,5,1,7,4,1,0,6,0,2,2.1
a2a72d7d-602c-4099-8e38-bd03c2a97309,1563040078931,1563042638931,1563040598931,1563042534931,1,1,4,2,4,0,0,0,5,3.6
985621c0-57a1-4590-96b8-b5cba738a54d,1563212878931,1563218906931,1563213182931,1563218781931,5,2,5,3,3,0,2,0,6,2.9
420e2bf4-6364-496b-9054-3d4471d3ba73,1561916878931,1561923686931,1561916907931,1561923567931,4,4,6,4,6,0,0,0,10,3.8
7646195c-b8d1-4b56-aef0-2df6bb609fef,1562608078931,1562618865931,1562608100931,1562618578931,4,1,3,1,3,0,0,0,10,3
16ec9834-8d80-4e7c-90c7-93c6b73b71e3,1562176078931,1562183652931,1562176478931,1562183171931,4,2,4,2,4,0,0,0,10,3.5
bbaf48fc-d6b2-4f45-98db-8ccacbc5b06b,1562867278931,1562869655931,1562867842931,1562869144931,4,2,4,2,4,0,0,0,10,3.5
5d453e94-25b0-4dc3-acb5-63b52c051a38,1561657678931,1561659910931,1561657867931,1561659632931,1,3,5,3,4,0,1,0,10,4.7
10b22a16-2455-4afd-a53b-d7ce839ddbe4,1562176078931,1562184309931,1562176437931,1562183823931,2,2,7,4,5,0,0,2,5,3.2
cc1ad225-0766-424c-92ae-61b108edb51b,1562694478931,1562702018931,1562694607931,1562701649931,2,1,4,1,2,0,1,1,10,3
a5815839-978b-4339-a85b-def4a8178160,1562521678931,1562524903931,1562521905931,1562524337931,1,5,7,5,7,0,0,0,10,4.9
78a41229-6a0e-44fe-848e-18568da8fc0f,1561916878932,1561923131932,1561917450932,1561923029932,5,1,5,3,2,0,3,0,3,2.4
6a852c01-cfea-4de2-8309-e546a4b1cdc5,1563040078932,1563048319932,1563040480932,1563047923932,4,1,8,5,6,0,1,1,2,2.8
9d946090-4358-4c1a-9b65-3bb3ecf73cdb,1560880078932,1560886544932,1560880164932,1560886407932,1,1,3,1,1,0,2,0,10,3.4
c120a4a0-363b-45ea-8dfe-4985aa124765,1562262478932,1562271782932,1562262720932,1562271501932,1,3,7,4,3,0,4,0,7,3.2
41de3439-4882-4884-b23f-745cfa4c41c6,1561571278932,1561575612932,1561571496932,1561575212932,1,1,8,5,3,0,4,1,2,2.6
a67e5409-5a88-4bd2-ba65-55db34f84cf1,1561225678932,1561229145932,1561225983932,1561228651932,5,3,6,3,4,0,2,0,10,3.8
73e95289-8ff2-4f52-82e4-20071e16a5b2,1562867278932,1562870966932,1562867701932,1562870832932,4,1,4,2,4,0,0,0,5,2.8
d892f6ea-da84-4446-b6de-9ac8c1d66016,1560880078932,1560883414932,1560880670932,1560883318932,1,2,4,2,4,0,0,0,10,4.3
811843aa-5425-4e32-b24c-34b0d13c9fdc,1561225678932,1561232069932,1561225740932,1561231527932,3,2,6,2,2,0,4,0,10,2.7
7b888259-c686-4664-99af-f8e0a110f81a,1561484878932,1561494309932,1561485451932,1561494113932,2,2,6,2,1,0,5,0,10,2.9
12630a6c-8ac4-49a7-8c71-c614b0367dc8,1562953678932,1562957265932,1562953918932,1562956692932,1,2,6,4,6,0,0,0,5,3.9
c53ebf3f-87e1-46e7-a40c-aafdc120ad5d,1562780878933,1562789563933,1562780993933,1562789003933,3,1,7,3,2,0,5,0,3,1.9
19fcf447-ee70-4438-9c4f-284b1a61550c,1561916878933,1561923315933,1561917435933,1561923261933,4,1,6,4,5,0,0,1,2,2.7
52f3d0d7-b55c-419a-bc9b-f6a287ce0817,1563040078933,1563042670933,1563040627933,1563042282933,4,2,5,2,2,0,3,0,10,2.8
b0b2a0ca-5190-40d6-8d8b-b377855716ab,1562176078933,1562178421933,1562176614933,1562178323933,3,1,4,2,4,0,0,0,5,3
f05c63ba-df87-4ad9-8ac3-2d448eb207ef,1562608078933,1562612175933,1562608221933,1562611865933,3,3,5,3,5,0,0,0,10,3.9
e1680032-63f8-4dbe-ae2a-992b956ac6ab,1562521678933,1562526783933,1562522071933,1562526573933,2,2,4,2,3,0,0,1,10,3.5
156c6d6e-1955-445e-b0b9-84f451c39c9d,1562953678933,1562960236933,1562954043933,1562960206933,5,1,5,2,2,0,3,0,5,2.3
76e28919-9b0b-4bdb-a3a2-254c19b5b643,1562348878933,1562358972933,1562349207933,1562358779933,4,1,4,2,3,0,1,0,5,2.8
7da2e8cf-a6df-4c3e-9903-0249c563df0c,1561916878933,1561920116933,1561917216933,1561920103933,1,2,6,3,2,0,4,0,6,3.1
456c4b07-052d-4004-a574-af99b4f1b6af,1560793678933,1560795211933,1560793814933,1560794845933,5,3,5,3,5,0,0,0,10,4.1
e2fde01a-b8f3-4cc1-a46e-0e04d1bba314,1562348878933,1562353874933,1562349104933,1562353300933,5,1,6,3,3,0,3,0,3,2.3
cfaee136-7535-4e89-aef4-96e114962680,1562089678933,1562094070933,1562090000933,1562093717933,4,2,9,7,9,0,0,0,2,3
2378bbb8-daef-405b-bfba-e0366c92e69d,1562608078933,1562616068933,1562608385933,1562615789933,3,1,5,3,3,0,2,0,3,2.2
10bf8936-978f-46a4-a04e-de49201c2bf0,1560966478933,1560974100933,1560966972933,1560973768933,3,5,9,6,2,0,7,0,8,2.9
50e32a99-dc5a-4c6e-95e4-9c97f5185959,1563212878933,1563218075933,1563212887933,1563217727933,5,2,9,7,9,0,0,0,2,3
52e1c914-5353-48e3-bdc3-70ae54552deb,1562608078933,1562611509933,1562608548933,1562611338933,4,3,9,6,6,0,3,0,5,2.3
582413b2-79e9-4105-8699-6e0625544d9f,1562176078934,1562180185934,1562176408934,1562180053934,3,3,9,5,5,0,4,0,6,2.5
0d59fa8b-bdd4-4c9c-a508-f127850e74d3,1562608078934,1562612862934,1562608486934,1562612568934,1,1,7,4,1,0,6,0,2,2.6
a0584f67-f18a-4529-8eb1-4e87ae94d8c6,1561052878934,1561056667934,1561053211934,1561056221934,5,3,6,4,6,0,0,0,7,3.5
87fd5a2f-e550-47c5-a1f0-f05de0324c05,1561312078934,1561317756934,1561312623934,1561317516934,1,1,3,1,2,0,0,1,10,3.7
62364646-4a63-4b2f-9393-cb0564583384,1561139278934,1561148833934,1561139801934,1561148693934,2,1,3,1,1,0,2,0,10,2.9
51d95c02-0896-47e6-8cc8-22d7a35f0337,1561225678934,1561228559934,1561226215934,1561228476934,1,2,8,6,8,0,0,0,3,3.9
9c314c46-2194-4844-9807-cee26f6a07f3,1562780878934,1562783595934,1562781013934,1562783407934,2,2,7,3,2,0,4,1,6,2.3
65b0f51a-0082-4cd9-b7f9-8e20b07d40d6,1561657678934,1561660443934,1561657758934,1561660241934,5,1,4,2,3,0,0,1,5,2.9
1fbf9411-6684-4e0e-ac5d-fd8ca23719df,1560880078934,1560884853934,1560880512934,1560884262934,5,7,9,7,9,0,0,0,10,4.4
aa1e6f57-67a8-455e-ae98-8334b87c94ec,1562089678934,1562094812934,1562089983934,1562094591934,1,1,3,1,2,0,1,0,10,3.9
09cd2df2-cd37-47b5-a2d6-6d963d83d7aa,1561225678934,1561230014934,1561225936934,1561229772934,3,3,9,6,7,0,2,0,5,3.6
d325c2e0-3f51-462c-9e4f-6d8cd55c419b,1562176078934,1562183127934,1562176467934,1562182613934,5,4,8,5,6,0,2,0,8,3.9
d28bd367-24d2-4ab8-8ed2-ebaee899d2dd,1563040078934,1563049786934,1563040106934,1563049388934,1,2,5,3,4,0,0,1,6,4
5d35cde2-0f86-45f8-adaa-73aca191e27c,1562521678935,1562524479935,1562521951935,1562524043935,1,2,4,2,3,0,1,0,10,4.3
7e3138d5-589a-45f2-8e09-0c13fafd9f06,1562521678935,1562526263935,1562521894935,1562525763935,3,4,6,4,4,0,2,0,10,3.4
bc9fd0b5-0960-4b93-a6d9-4b7b2588b400,1563212878935,1563222794935,1563213079935,1563222414935,3,1,6,3,1,0,5,0,3,2.1
7479316a-1e15-4c67-ad37-5ca50d0667d1,1561571278935,1561573551935,1561571352935,1561573235935,1,4,9,7,9,0,0,0,5,4.1
879a92d4-e465-48c5-99c7-00576b182fe5,1561830478935,1561835354935,1561830838935,1561835201935,2,2,6,3,4,0,2,0,6,3.2
0e9ae101-2a09-4a91-9a64-93bf06ea8edd,1560793678935,1560796576935,1560794127935,1560796488935,3,3,9,4,4,0,5,0,7,2.5
f3bfd04c-ea4a-4626-a650-106fb9b325c0,1560880078935,1560888867935,1560880428935,1560888847935,5,1,3,1,2,0,1,0,10,3.3
c9f53b8d-1aac-4897-9bbf-5f6afcb9d01a,1562694478935,1562697026935,1562694608935,1562696491935,3,4,6,4,6,0,0,0,10,3.9
5158bedb-64b1-4738-9da1-f0c34d157c0a,1562780878935,1562787752935,1562781178935,1562787667935,4,3,6,4,6,0,0,0,7,3.4
86a17c19-8ccf-4a3e-b314-7bc19c5be1f4,1560793678935,1560803204935,1560793909935,1560802681935,1,4,8,6,5,0,3,0,6,3.5
d57a0780-362d-4789-9728-77fc74f37eff,1561484878935,1561487574935,1561485359935,1561487144935,5,3,5,3,4,0,1,0,10,4.2
c8acd33b-9082-471d-bff5-734e98283518,1561830478935,1561833919935,1561830901935,1561833429935,4,1,4,2,3,0,1,0,5,2.8
2b9f2f6f-2228-4b3f-861c-d494d4fe8f57,1563040078935,1563042603935,1563040328935,1563042126935,3,1,8,5,6,0,1,1,2,2.9
6cf0662b-9109-49f1-bcab-ebdfd3cd3109,1561571278935,1561572782935,1561571511935,1561572449935,4,2,5,3,4,0,1,0,6,3.3
0bc8fbe5-37b0-4dd0-9463-b41b887f4767,1561484878935,1561494555935,1561485373935,1561494151935,4,2,6,3,4,0,1,1,6,3
85558e01-d947-463b-9c04-71d1d1edbb6c,1561916878936,1561922021936,1561917361936,1561921773936,5,1,7,4,3,0,4,0,2,2
3f10a7d1-c707-4eab-9508-ff6bb386aa3c,1563212878936,1563216221936,1563213247936,1563215754936,1,2,6,4,6,0,0,0,5,3.9
436abf4d-02d4-4f1d-b9fb-c620b1a66431,1562694478936,1562703000936,1562694602936,1562702432936,3,3,5,3,4,0,1,0,10,4
6eae4260-3918-4bd1-b706-d249f9801494,1561657678936,1561662983936,1561657695936,1561662944936,4,3,6,4,6,0,0,0,7,3.4
